"record_id","year","month","day","species_id","taxa","variable","value"
32702,2001,9,23,"PP","Rodent","weight","15"
32703,2001,9,23,"PB","Rodent","sex","M"
32703,2001,9,23,"PB","Rodent","hindfoot_length","27"
32703,2001,9,23,"PB","Rodent","weight","49"
32704,2001,9,23,"DO","Rodent","sex","F"
32704,2001,9,23,"DO","Rodent","hindfoot_length","36"
32704,2001,9,23,"DO","Rodent","weight","53"
32705,2001,9,23,"PB","Rodent","sex","M"
32705,2001,9,23,"PB","Rodent","hindfoot_length","27"
32705,2001,9,23,"PB","Rodent","weight","41"
32706,2001,9,23,"PB","Rodent","sex","F"
32706,2001,9,23,"PB","Rodent","hindfoot_length","26"
32706,2001,9,23,"PB","Rodent","weight","27"
32707,2001,9,23,"OT","Rodent","sex","F"
32707,2001,9,23,"OT","Rodent","hindfoot_length","21"
32707,2001,9,23,"OT","Rodent","weight","30"
32708,2001,9,23,"PI","Rodent","sex","M"
32708,2001,9,23,"PI","Rodent","hindfoot_length","23"
32708,2001,9,23,"PI","Rodent","weight","17"
32709,2001,9,23,"PP","Rodent","sex","M"
32709,2001,9,23,"PP","Rodent","hindfoot_length","22"
32709,2001,9,23,"PP","Rodent","weight","14"
32710,2001,9,23,"PP","Rodent","sex","F"
32710,2001,9,23,"PP","Rodent","hindfoot_length","22"
32710,2001,9,23,"PP","Rodent","weight","12"
32711,2001,9,23,"DO","Rodent","sex","F"
32711,2001,9,23,"DO","Rodent","hindfoot_length","37"
32711,2001,9,23,"DO","Rodent","weight","57"
32712,2001,9,23,"PB","Rodent","sex","M"
32712,2001,9,23,"PB","Rodent","hindfoot_length","28"
32712,2001,9,23,"PB","Rodent","weight","43"
32713,2001,9,23,"DM","Rodent","sex","F"
32713,2001,9,23,"DM","Rodent","hindfoot_length","36"
32713,2001,9,23,"DM","Rodent","weight","47"
32714,2001,9,23,"PF","Rodent","sex","F"
32714,2001,9,23,"PF","Rodent","hindfoot_length","16"
32714,2001,9,23,"PF","Rodent","weight","10"
32715,2001,9,23,"DM","Rodent","sex","F"
32715,2001,9,23,"DM","Rodent","hindfoot_length","35"
32715,2001,9,23,"DM","Rodent","weight","24"
32716,2001,9,23,"DM","Rodent","sex","F"
32716,2001,9,23,"DM","Rodent","hindfoot_length","37"
32716,2001,9,23,"DM","Rodent","weight","52"
32717,2001,9,23,"OT","Rodent","sex","F"
32717,2001,9,23,"OT","Rodent","hindfoot_length","20"
32717,2001,9,23,"OT","Rodent","weight",NA
32718,2001,9,23,"PP","Rodent","sex","M"
32718,2001,9,23,"PP","Rodent","hindfoot_length","23"
32718,2001,9,23,"PP","Rodent","weight","20"
32719,2001,9,23,"PB","Rodent","sex","F"
32719,2001,9,23,"PB","Rodent","hindfoot_length","26"
32719,2001,9,23,"PB","Rodent","weight","24"
32720,2001,9,23,"DM","Rodent","sex","M"
32720,2001,9,23,"DM","Rodent","hindfoot_length","34"
32720,2001,9,23,"DM","Rodent","weight","23"
32721,2001,9,23,"PB","Rodent","sex","F"
32721,2001,9,23,"PB","Rodent","hindfoot_length","26"
32721,2001,9,23,"PB","Rodent","weight","29"
32722,2001,9,23,"PP","Rodent","sex","F"
32722,2001,9,23,"PP","Rodent","hindfoot_length","22"
32722,2001,9,23,"PP","Rodent","weight","15"
32723,2001,9,23,"PB","Rodent","sex","M"
32723,2001,9,23,"PB","Rodent","hindfoot_length","26"
32723,2001,9,23,"PB","Rodent","weight","32"
32724,2001,9,23,"PB","Rodent","sex","M"
32724,2001,9,23,"PB","Rodent","hindfoot_length","26"
32724,2001,9,23,"PB","Rodent","weight","31"
32725,2001,9,23,"PB","Rodent","sex","F"
32725,2001,9,23,"PB","Rodent","hindfoot_length","26"
32725,2001,9,23,"PB","Rodent","weight","30"
32726,2001,9,23,"PB","Rodent","sex","F"
32726,2001,9,23,"PB","Rodent","hindfoot_length","25"
32726,2001,9,23,"PB","Rodent","weight","28"
32727,2001,9,23,"OT","Rodent","sex","M"
32727,2001,9,23,"OT","Rodent","hindfoot_length","20"
32727,2001,9,23,"OT","Rodent","weight","23"
32728,2001,9,23,"PB","Rodent","sex","F"
32728,2001,9,23,"PB","Rodent","hindfoot_length","25"
32728,2001,9,23,"PB","Rodent","weight","25"
32729,2001,9,23,"PB","Rodent","sex","M"
32729,2001,9,23,"PB","Rodent","hindfoot_length","26"
32729,2001,9,23,"PB","Rodent","weight","31"
32730,2001,9,23,"PB","Rodent","sex","F"
32730,2001,9,23,"PB","Rodent","hindfoot_length","26"
32730,2001,9,23,"PB","Rodent","weight","34"
32731,2001,9,23,"PB","Rodent","sex","F"
32731,2001,9,23,"PB","Rodent","hindfoot_length","25"
32731,2001,9,23,"PB","Rodent","weight","26"
32732,2001,9,23,"PB","Rodent","sex","F"
32732,2001,9,23,"PB","Rodent","hindfoot_length","27"
32732,2001,9,23,"PB","Rodent","weight","32"
32733,2001,9,23,"DM","Rodent","sex","F"
32733,2001,9,23,"DM","Rodent","hindfoot_length","35"
32733,2001,9,23,"DM","Rodent","weight","52"
32734,2001,9,23,"OT","Rodent","sex","F"
32734,2001,9,23,"OT","Rodent","hindfoot_length","21"
32734,2001,9,23,"OT","Rodent","weight","20"
32735,2001,9,23,"OT","Rodent","sex","M"
32735,2001,9,23,"OT","Rodent","hindfoot_length","20"
32735,2001,9,23,"OT","Rodent","weight","22"
32736,2001,9,23,"PP","Rodent","sex","F"
32736,2001,9,23,"PP","Rodent","hindfoot_length","22"
32736,2001,9,23,"PP","Rodent","weight","17"
32737,2001,9,23,"DM","Rodent","sex","M"
32737,2001,9,23,"DM","Rodent","hindfoot_length","37"
32737,2001,9,23,"DM","Rodent","weight",NA
32738,2001,9,23,"PB","Rodent","sex","M"
32738,2001,9,23,"PB","Rodent","hindfoot_length","26"
32738,2001,9,23,"PB","Rodent","weight","20"
32739,2001,9,23,"DM","Rodent","sex","F"
32739,2001,9,23,"DM","Rodent","hindfoot_length","35"
32739,2001,9,23,"DM","Rodent","weight","51"
32740,2001,9,23,"PB","Rodent","sex","F"
32740,2001,9,23,"PB","Rodent","hindfoot_length","27"
32740,2001,9,23,"PB","Rodent","weight","29"
32741,2001,9,23,"PB","Rodent","sex","M"
32741,2001,9,23,"PB","Rodent","hindfoot_length","27"
32741,2001,9,23,"PB","Rodent","weight","32"
32742,2001,9,23,"PB","Rodent","sex","F"
32742,2001,9,23,"PB","Rodent","hindfoot_length","26"
32742,2001,9,23,"PB","Rodent","weight","26"
32743,2001,9,23,"OT","Rodent","sex","F"
32743,2001,9,23,"OT","Rodent","hindfoot_length","20"
32743,2001,9,23,"OT","Rodent","weight","18"
32744,2001,9,23,"DM","Rodent","sex","F"
32744,2001,9,23,"DM","Rodent","hindfoot_length","36"
32744,2001,9,23,"DM","Rodent","weight","47"
32745,2001,9,23,"DM","Rodent","sex","F"
32745,2001,9,23,"DM","Rodent","hindfoot_length","37"
32745,2001,9,23,"DM","Rodent","weight","51"
32746,2001,9,23,"DM","Rodent","sex","F"
32746,2001,9,23,"DM","Rodent","hindfoot_length","35"
32746,2001,9,23,"DM","Rodent","weight","41"
32747,2001,9,23,"PP","Rodent","sex","M"
32747,2001,9,23,"PP","Rodent","hindfoot_length","23"
32747,2001,9,23,"PP","Rodent","weight","19"
32748,2001,9,23,"OT","Rodent","sex","M"
32748,2001,9,23,"OT","Rodent","hindfoot_length","20"
32748,2001,9,23,"OT","Rodent","weight","23"
32749,2001,9,23,"DM","Rodent","sex","M"
32749,2001,9,23,"DM","Rodent","hindfoot_length","35"
32749,2001,9,23,"DM","Rodent","weight","42"
32750,2001,9,23,"PP","Rodent","sex","F"
32750,2001,9,23,"PP","Rodent","hindfoot_length","22"
32750,2001,9,23,"PP","Rodent","weight","15"
32751,2001,9,23,"DM","Rodent","sex","M"
32751,2001,9,23,"DM","Rodent","hindfoot_length","37"
32751,2001,9,23,"DM","Rodent","weight","47"
32752,2001,9,23,"PP","Rodent","sex","M"
32752,2001,9,23,"PP","Rodent","hindfoot_length","22"
32752,2001,9,23,"PP","Rodent","weight","24"
32753,2001,9,23,"OT","Rodent","sex","F"
32753,2001,9,23,"OT","Rodent","hindfoot_length","22"
32753,2001,9,23,"OT","Rodent","weight",NA
32754,2001,9,23,"PB","Rodent","sex","M"
32754,2001,9,23,"PB","Rodent","hindfoot_length","27"
32754,2001,9,23,"PB","Rodent","weight","34"
32755,2001,9,23,"PP","Rodent","sex","F"
32755,2001,9,23,"PP","Rodent","hindfoot_length","22"
32755,2001,9,23,"PP","Rodent","weight","15"
32756,2001,9,23,"PP","Rodent","sex","M"
32756,2001,9,23,"PP","Rodent","hindfoot_length","22"
32756,2001,9,23,"PP","Rodent","weight","15"
32757,2001,9,23,"PB","Rodent","sex","F"
32757,2001,9,23,"PB","Rodent","hindfoot_length","25"
32757,2001,9,23,"PB","Rodent","weight","27"
32758,2001,9,23,"PB","Rodent","sex","F"
32758,2001,9,23,"PB","Rodent","hindfoot_length","27"
32758,2001,9,23,"PB","Rodent","weight","31"
32759,2001,9,23,"PP","Rodent","sex","M"
32759,2001,9,23,"PP","Rodent","hindfoot_length","23"
32759,2001,9,23,"PP","Rodent","weight","16"
32760,2001,9,23,"PP","Rodent","sex","M"
32760,2001,9,23,"PP","Rodent","hindfoot_length","22"
32760,2001,9,23,"PP","Rodent","weight","20"
32761,2001,9,23,"PP","Rodent","sex","F"
32761,2001,9,23,"PP","Rodent","hindfoot_length","23"
32761,2001,9,23,"PP","Rodent","weight","15"
32762,2001,9,23,"DO","Rodent","sex","M"
32762,2001,9,23,"DO","Rodent","hindfoot_length","37"
32762,2001,9,23,"DO","Rodent","weight","53"
32763,2001,9,23,"PP","Rodent","sex","M"
32763,2001,9,23,"PP","Rodent","hindfoot_length","22"
32763,2001,9,23,"PP","Rodent","weight","16"
32764,2001,9,23,"DO","Rodent","sex","M"
32764,2001,9,23,"DO","Rodent","hindfoot_length","36"
32764,2001,9,23,"DO","Rodent","weight","60"
32765,2001,9,23,"PB","Rodent","sex","F"
32765,2001,9,23,"PB","Rodent","hindfoot_length","26"
32765,2001,9,23,"PB","Rodent","weight","35"
32766,2001,9,23,"PP","Rodent","sex","M"
32766,2001,9,23,"PP","Rodent","hindfoot_length","23"
32766,2001,9,23,"PP","Rodent","weight","17"
32767,2001,9,23,"PB","Rodent","sex","M"
32767,2001,9,23,"PB","Rodent","hindfoot_length","27"
32767,2001,9,23,"PB","Rodent","weight","33"
32768,2001,9,23,"OT","Rodent","sex",""
32768,2001,9,23,"OT","Rodent","hindfoot_length","20"
32768,2001,9,23,"OT","Rodent","weight","18"
32769,2001,9,23,"PB","Rodent","sex","M"
32769,2001,9,23,"PB","Rodent","hindfoot_length","27"
32769,2001,9,23,"PB","Rodent","weight","32"
32770,2001,9,23,"PB","Rodent","sex","F"
32770,2001,9,23,"PB","Rodent","hindfoot_length","25"
32770,2001,9,23,"PB","Rodent","weight","28"
32771,2001,9,23,"PB","Rodent","sex","M"
32771,2001,9,23,"PB","Rodent","hindfoot_length","26"
32771,2001,9,23,"PB","Rodent","weight","41"
32772,2001,9,23,"PP","Rodent","sex","M"
32772,2001,9,23,"PP","Rodent","hindfoot_length","23"
32772,2001,9,23,"PP","Rodent","weight","17"
32773,2001,9,23,"PB","Rodent","sex","F"
32773,2001,9,23,"PB","Rodent","hindfoot_length","27"
32773,2001,9,23,"PB","Rodent","weight","35"
32774,2001,9,23,"PB","Rodent","sex","M"
32774,2001,9,23,"PB","Rodent","hindfoot_length","28"
32774,2001,9,23,"PB","Rodent","weight","47"
32775,2001,9,23,"PP","Rodent","sex","F"
32775,2001,9,23,"PP","Rodent","hindfoot_length","23"
32775,2001,9,23,"PP","Rodent","weight","14"
32776,2001,9,23,"PB","Rodent","sex","M"
32776,2001,9,23,"PB","Rodent","hindfoot_length","27"
32776,2001,9,23,"PB","Rodent","weight","42"
32777,2001,9,23,"DM","Rodent","sex","M"
32777,2001,9,23,"DM","Rodent","hindfoot_length","35"
32777,2001,9,23,"DM","Rodent","weight","27"
32778,2001,9,23,"DM","Rodent","sex","F"
32778,2001,9,23,"DM","Rodent","hindfoot_length","36"
32778,2001,9,23,"DM","Rodent","weight","45"
32779,2001,9,23,"AH","Rodent","sex",""
32779,2001,9,23,"AH","Rodent","hindfoot_length",NA
32779,2001,9,23,"AH","Rodent","weight",NA
32780,2001,9,23,"DM","Rodent","sex","M"
32780,2001,9,23,"DM","Rodent","hindfoot_length","38"
32780,2001,9,23,"DM","Rodent","weight","52"
32781,2001,9,23,"PP","Rodent","sex","M"
32781,2001,9,23,"PP","Rodent","hindfoot_length","22"
32781,2001,9,23,"PP","Rodent","weight","13"
32782,2001,9,23,"DM","Rodent","sex","F"
32782,2001,9,23,"DM","Rodent","hindfoot_length","36"
32782,2001,9,23,"DM","Rodent","weight","39"
32783,2001,9,23,"DM","Rodent","sex","M"
32783,2001,9,23,"DM","Rodent","hindfoot_length","34"
32783,2001,9,23,"DM","Rodent","weight","21"
32784,2001,9,23,"DM","Rodent","sex","F"
32784,2001,9,23,"DM","Rodent","hindfoot_length","36"
32784,2001,9,23,"DM","Rodent","weight","30"
32785,2001,9,23,"CB","Bird","sex",""
32785,2001,9,23,"CB","Bird","hindfoot_length",NA
32785,2001,9,23,"CB","Bird","weight",NA
32786,2001,9,23,"DM","Rodent","sex","F"
32786,2001,9,23,"DM","Rodent","hindfoot_length","36"
32786,2001,9,23,"DM","Rodent","weight","43"
32787,2001,9,23,"OT","Rodent","sex","F"
32787,2001,9,23,"OT","Rodent","hindfoot_length","20"
32787,2001,9,23,"OT","Rodent","weight","24"
32788,2001,9,23,"DM","Rodent","sex","M"
32788,2001,9,23,"DM","Rodent","hindfoot_length","34"
32788,2001,9,23,"DM","Rodent","weight","26"
32789,2001,9,23,"PP","Rodent","sex","F"
32789,2001,9,23,"PP","Rodent","hindfoot_length","22"
32789,2001,9,23,"PP","Rodent","weight","13"
32790,2001,9,23,"PB","Rodent","sex","M"
32790,2001,9,23,"PB","Rodent","hindfoot_length","25"
32790,2001,9,23,"PB","Rodent","weight","27"
32791,2001,9,23,"PP","Rodent","sex","M"
32791,2001,9,23,"PP","Rodent","hindfoot_length","22"
32791,2001,9,23,"PP","Rodent","weight","15"
32792,2001,9,23,"PB","Rodent","sex","M"
32792,2001,9,23,"PB","Rodent","hindfoot_length","26"
32792,2001,9,23,"PB","Rodent","weight","33"
32793,2001,9,23,"PP","Rodent","sex","F"
32793,2001,9,23,"PP","Rodent","hindfoot_length","22"
32793,2001,9,23,"PP","Rodent","weight",NA
32794,2001,9,23,"PB","Rodent","sex","F"
32794,2001,9,23,"PB","Rodent","hindfoot_length","26"
32794,2001,9,23,"PB","Rodent","weight","27"
32795,2001,9,23,"OT","Rodent","sex","F"
32795,2001,9,23,"OT","Rodent","hindfoot_length","20"
32795,2001,9,23,"OT","Rodent","weight",NA
32796,2001,9,23,"PB","Rodent","sex","F"
32796,2001,9,23,"PB","Rodent","hindfoot_length","26"
32796,2001,9,23,"PB","Rodent","weight","32"
32797,2001,9,23,"OT","Rodent","sex","M"
32797,2001,9,23,"OT","Rodent","hindfoot_length","20"
32797,2001,9,23,"OT","Rodent","weight","24"
32798,2001,9,23,"PE","Rodent","sex","M"
32798,2001,9,23,"PE","Rodent","hindfoot_length","20"
32798,2001,9,23,"PE","Rodent","weight","16"
32799,2001,9,23,"PP","Rodent","sex","M"
32799,2001,9,23,"PP","Rodent","hindfoot_length","23"
32799,2001,9,23,"PP","Rodent","weight","36"
32800,2001,9,23,"AH","Rodent","sex",""
32800,2001,9,23,"AH","Rodent","hindfoot_length",NA
32800,2001,9,23,"AH","Rodent","weight",NA
32801,2001,9,23,"OT","Rodent","sex","M"
32801,2001,9,23,"OT","Rodent","hindfoot_length","21"
32801,2001,9,23,"OT","Rodent","weight","21"
32802,2001,9,23,"PB","Rodent","sex","M"
32802,2001,9,23,"PB","Rodent","hindfoot_length","27"
32802,2001,9,23,"PB","Rodent","weight","26"
32803,2001,9,23,"PP","Rodent","sex","M"
32803,2001,9,23,"PP","Rodent","hindfoot_length","22"
32803,2001,9,23,"PP","Rodent","weight","17"
32805,2001,10,13,"PP","Rodent","sex","M"
32805,2001,10,13,"PP","Rodent","hindfoot_length","23"
32805,2001,10,13,"PP","Rodent","weight","18"
32806,2001,10,13,"PB","Rodent","sex","F"
32806,2001,10,13,"PB","Rodent","hindfoot_length","26"
32806,2001,10,13,"PB","Rodent","weight","27"
32807,2001,10,13,"PB","Rodent","sex","F"
32807,2001,10,13,"PB","Rodent","hindfoot_length","27"
32807,2001,10,13,"PB","Rodent","weight","26"
32808,2001,10,13,"DO","Rodent","sex","M"
32808,2001,10,13,"DO","Rodent","hindfoot_length","36"
32808,2001,10,13,"DO","Rodent","weight","58"
32809,2001,10,13,"DM","Rodent","sex","M"
32809,2001,10,13,"DM","Rodent","hindfoot_length","37"
32809,2001,10,13,"DM","Rodent","weight","44"
32810,2001,10,13,"PP","Rodent","sex","M"
32810,2001,10,13,"PP","Rodent","hindfoot_length","23"
32810,2001,10,13,"PP","Rodent","weight","17"
32811,2001,10,13,"PB","Rodent","sex","F"
32811,2001,10,13,"PB","Rodent","hindfoot_length","26"
32811,2001,10,13,"PB","Rodent","weight","29"
32812,2001,10,13,"PB","Rodent","sex","F"
32812,2001,10,13,"PB","Rodent","hindfoot_length","28"
32812,2001,10,13,"PB","Rodent","weight","30"
32813,2001,10,13,"PB","Rodent","sex","F"
32813,2001,10,13,"PB","Rodent","hindfoot_length","27"
32813,2001,10,13,"PB","Rodent","weight","31"
32814,2001,10,13,"NL","Rodent","sex","M"
32814,2001,10,13,"NL","Rodent","hindfoot_length","35"
32814,2001,10,13,"NL","Rodent","weight","188"
32815,2001,10,13,"PE","Rodent","sex","M"
32815,2001,10,13,"PE","Rodent","hindfoot_length","20"
32815,2001,10,13,"PE","Rodent","weight","31"
32816,2001,10,13,"SH","Rodent","sex","F"
32816,2001,10,13,"SH","Rodent","hindfoot_length","28"
32816,2001,10,13,"SH","Rodent","weight","101"
32817,2001,10,13,"NL","Rodent","sex","F"
32817,2001,10,13,"NL","Rodent","hindfoot_length","29"
32817,2001,10,13,"NL","Rodent","weight","72"
32818,2001,10,13,"OT","Rodent","sex","M"
32818,2001,10,13,"OT","Rodent","hindfoot_length","20"
32818,2001,10,13,"OT","Rodent","weight","26"
32819,2001,10,13,"PP","Rodent","sex","M"
32819,2001,10,13,"PP","Rodent","hindfoot_length","23"
32819,2001,10,13,"PP","Rodent","weight","19"
32820,2001,10,13,"OT","Rodent","sex","M"
32820,2001,10,13,"OT","Rodent","hindfoot_length","20"
32820,2001,10,13,"OT","Rodent","weight","21"
32821,2001,10,13,"OT","Rodent","sex","M"
32821,2001,10,13,"OT","Rodent","hindfoot_length","20"
32821,2001,10,13,"OT","Rodent","weight","22"
32822,2001,10,13,"DM","Rodent","sex","F"
32822,2001,10,13,"DM","Rodent","hindfoot_length","36"
32822,2001,10,13,"DM","Rodent","weight",NA
32823,2001,10,13,"OT","Rodent","sex","M"
32823,2001,10,13,"OT","Rodent","hindfoot_length","20"
32823,2001,10,13,"OT","Rodent","weight","26"
32824,2001,10,13,"PP","Rodent","sex","M"
32824,2001,10,13,"PP","Rodent","hindfoot_length","23"
32824,2001,10,13,"PP","Rodent","weight","19"
32825,2001,10,13,"PB","Rodent","sex","M"
32825,2001,10,13,"PB","Rodent","hindfoot_length","27"
32825,2001,10,13,"PB","Rodent","weight","41"
32826,2001,10,13,"PB","Rodent","sex","F"
32826,2001,10,13,"PB","Rodent","hindfoot_length","26"
32826,2001,10,13,"PB","Rodent","weight","32"
32827,2001,10,13,"DM","Rodent","sex","F"
32827,2001,10,13,"DM","Rodent","hindfoot_length","36"
32827,2001,10,13,"DM","Rodent","weight","47"
32828,2001,10,13,"DM","Rodent","sex","M"
32828,2001,10,13,"DM","Rodent","hindfoot_length","36"
32828,2001,10,13,"DM","Rodent","weight","46"
32829,2001,10,13,"OT","Rodent","sex","M"
32829,2001,10,13,"OT","Rodent","hindfoot_length","20"
32829,2001,10,13,"OT","Rodent","weight","22"
32830,2001,10,13,"PP","Rodent","sex","M"
32830,2001,10,13,"PP","Rodent","hindfoot_length","21"
32830,2001,10,13,"PP","Rodent","weight","16"
32831,2001,10,13,"DO","Rodent","sex","M"
32831,2001,10,13,"DO","Rodent","hindfoot_length","36"
32831,2001,10,13,"DO","Rodent","weight","52"
32832,2001,10,13,"DM","Rodent","sex","M"
32832,2001,10,13,"DM","Rodent","hindfoot_length","36"
32832,2001,10,13,"DM","Rodent","weight","49"
32833,2001,10,13,"OT","Rodent","sex","F"
32833,2001,10,13,"OT","Rodent","hindfoot_length","21"
32833,2001,10,13,"OT","Rodent","weight","26"
32834,2001,10,13,"OT","Rodent","sex","F"
32834,2001,10,13,"OT","Rodent","hindfoot_length","22"
32834,2001,10,13,"OT","Rodent","weight","21"
32835,2001,10,13,"DO","Rodent","sex","M"
32835,2001,10,13,"DO","Rodent","hindfoot_length","36"
32835,2001,10,13,"DO","Rodent","weight","59"
32836,2001,10,13,"OT","Rodent","sex","M"
32836,2001,10,13,"OT","Rodent","hindfoot_length","20"
32836,2001,10,13,"OT","Rodent","weight","27"
32837,2001,10,13,"PP","Rodent","sex","F"
32837,2001,10,13,"PP","Rodent","hindfoot_length","22"
32837,2001,10,13,"PP","Rodent","weight","18"
32838,2001,10,13,"DM","Rodent","sex","F"
32838,2001,10,13,"DM","Rodent","hindfoot_length","37"
32838,2001,10,13,"DM","Rodent","weight","47"
32839,2001,10,13,"OT","Rodent","sex","F"
32839,2001,10,13,"OT","Rodent","hindfoot_length","20"
32839,2001,10,13,"OT","Rodent","weight","22"
32840,2001,10,13,"PB","Rodent","sex","F"
32840,2001,10,13,"PB","Rodent","hindfoot_length","26"
32840,2001,10,13,"PB","Rodent","weight","30"
32841,2001,10,13,"PB","Rodent","sex","F"
32841,2001,10,13,"PB","Rodent","hindfoot_length","26"
32841,2001,10,13,"PB","Rodent","weight","27"
32842,2001,10,13,"PP","Rodent","sex","M"
32842,2001,10,13,"PP","Rodent","hindfoot_length","22"
32842,2001,10,13,"PP","Rodent","weight","17"
32843,2001,10,13,"PB","Rodent","sex","M"
32843,2001,10,13,"PB","Rodent","hindfoot_length","27"
32843,2001,10,13,"PB","Rodent","weight","44"
32844,2001,10,13,"OT","Rodent","sex","F"
32844,2001,10,13,"OT","Rodent","hindfoot_length","20"
32844,2001,10,13,"OT","Rodent","weight","26"
32845,2001,10,13,"PP","Rodent","sex","F"
32845,2001,10,13,"PP","Rodent","hindfoot_length","22"
32845,2001,10,13,"PP","Rodent","weight","16"
32846,2001,10,13,"PP","Rodent","sex","M"
32846,2001,10,13,"PP","Rodent","hindfoot_length","23"
32846,2001,10,13,"PP","Rodent","weight","20"
32847,2001,10,13,"PB","Rodent","sex","F"
32847,2001,10,13,"PB","Rodent","hindfoot_length","26"
32847,2001,10,13,"PB","Rodent","weight","30"
32848,2001,10,13,"PP","Rodent","sex","M"
32848,2001,10,13,"PP","Rodent","hindfoot_length","23"
32848,2001,10,13,"PP","Rodent","weight","17"
32849,2001,10,13,"PB","Rodent","sex","F"
32849,2001,10,13,"PB","Rodent","hindfoot_length","26"
32849,2001,10,13,"PB","Rodent","weight","30"
32850,2001,10,13,"PF","Rodent","sex","F"
32850,2001,10,13,"PF","Rodent","hindfoot_length","15"
32850,2001,10,13,"PF","Rodent","weight","8"
32851,2001,10,13,"PB","Rodent","sex","F"
32851,2001,10,13,"PB","Rodent","hindfoot_length","25"
32851,2001,10,13,"PB","Rodent","weight","26"
32852,2001,10,13,"PB","Rodent","sex","F"
32852,2001,10,13,"PB","Rodent","hindfoot_length","25"
32852,2001,10,13,"PB","Rodent","weight","26"
32853,2001,10,13,"PB","Rodent","sex","F"
32853,2001,10,13,"PB","Rodent","hindfoot_length","25"
32853,2001,10,13,"PB","Rodent","weight","26"
32854,2001,10,13,"DM","Rodent","sex","M"
32854,2001,10,13,"DM","Rodent","hindfoot_length","36"
32854,2001,10,13,"DM","Rodent","weight","43"
32855,2001,10,13,"DM","Rodent","sex",""
32855,2001,10,13,"DM","Rodent","hindfoot_length","35"
32855,2001,10,13,"DM","Rodent","weight","34"
32856,2001,10,13,"PB","Rodent","sex","F"
32856,2001,10,13,"PB","Rodent","hindfoot_length","27"
32856,2001,10,13,"PB","Rodent","weight","31"
32857,2001,10,13,"OT","Rodent","sex","F"
32857,2001,10,13,"OT","Rodent","hindfoot_length","20"
32857,2001,10,13,"OT","Rodent","weight","21"
32858,2001,10,13,"PB","Rodent","sex","M"
32858,2001,10,13,"PB","Rodent","hindfoot_length","27"
32858,2001,10,13,"PB","Rodent","weight","41"
32859,2001,10,13,"DM","Rodent","sex","F"
32859,2001,10,13,"DM","Rodent","hindfoot_length","36"
32859,2001,10,13,"DM","Rodent","weight","45"
32860,2001,10,13,"OT","Rodent","sex","M"
32860,2001,10,13,"OT","Rodent","hindfoot_length","20"
32860,2001,10,13,"OT","Rodent","weight","25"
32861,2001,10,13,"AH","Rodent","sex",""
32861,2001,10,13,"AH","Rodent","hindfoot_length",NA
32861,2001,10,13,"AH","Rodent","weight",NA
32862,2001,10,13,"DM","Rodent","sex","F"
32862,2001,10,13,"DM","Rodent","hindfoot_length","35"
32862,2001,10,13,"DM","Rodent","weight","51"
32863,2001,10,13,"PB","Rodent","sex","F"
32863,2001,10,13,"PB","Rodent","hindfoot_length","26"
32863,2001,10,13,"PB","Rodent","weight","26"
32864,2001,10,13,"DM","Rodent","sex","M"
32864,2001,10,13,"DM","Rodent","hindfoot_length","36"
32864,2001,10,13,"DM","Rodent","weight","47"
32865,2001,10,13,"PP","Rodent","sex","M"
32865,2001,10,13,"PP","Rodent","hindfoot_length","22"
32865,2001,10,13,"PP","Rodent","weight","32"
32866,2001,10,13,"PB","Rodent","sex","M"
32866,2001,10,13,"PB","Rodent","hindfoot_length","27"
32866,2001,10,13,"PB","Rodent","weight","41"
32867,2001,10,13,"OT","Rodent","sex","F"
32867,2001,10,13,"OT","Rodent","hindfoot_length","20"
32867,2001,10,13,"OT","Rodent","weight","22"
32868,2001,10,13,"PB","Rodent","sex","F"
32868,2001,10,13,"PB","Rodent","hindfoot_length","27"
32868,2001,10,13,"PB","Rodent","weight","30"
32869,2001,10,13,"PB","Rodent","sex","F"
32869,2001,10,13,"PB","Rodent","hindfoot_length","27"
32869,2001,10,13,"PB","Rodent","weight",NA
32870,2001,10,13,"PB","Rodent","sex","F"
32870,2001,10,13,"PB","Rodent","hindfoot_length","26"
32870,2001,10,13,"PB","Rodent","weight","30"
32871,2001,10,13,"DM","Rodent","sex","M"
32871,2001,10,13,"DM","Rodent","hindfoot_length","37"
32871,2001,10,13,"DM","Rodent","weight","57"
32872,2001,10,13,"PB","Rodent","sex","F"
32872,2001,10,13,"PB","Rodent","hindfoot_length","26"
32872,2001,10,13,"PB","Rodent","weight","27"
32873,2001,10,13,"OT","Rodent","sex","M"
32873,2001,10,13,"OT","Rodent","hindfoot_length","21"
32873,2001,10,13,"OT","Rodent","weight",NA
32874,2001,10,13,"PB","Rodent","sex","F"
32874,2001,10,13,"PB","Rodent","hindfoot_length","26"
32874,2001,10,13,"PB","Rodent","weight","30"
32875,2001,10,13,"PB","Rodent","sex","F"
32875,2001,10,13,"PB","Rodent","hindfoot_length","25"
32875,2001,10,13,"PB","Rodent","weight","31"
32876,2001,10,13,"PB","Rodent","sex","F"
32876,2001,10,13,"PB","Rodent","hindfoot_length","26"
32876,2001,10,13,"PB","Rodent","weight","29"
32877,2001,10,13,"SS","Rodent","sex",""
32877,2001,10,13,"SS","Rodent","hindfoot_length",NA
32877,2001,10,13,"SS","Rodent","weight",NA
32878,2001,10,13,"PB","Rodent","sex","F"
